artist_name,track_name,track_id,track_popularity,artist_id,artist_popularity,artist_genres,artist_followers,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Jin,Heart on the Window (with WENDY),4qUmNOnS81p8wrMdBHRbS3,60,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.615,0.865,-6.114,0.0522,0.0536,0.0,0.738,0.52,145.999,177093,4
Jin,Another Level,1YmY0HUm05BUpcHibc1bhB,58,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.548,0.577,-4.877,0.0284,0.159,0.0,0.0642,0.348,80.036,162834,4
Jin,I will come to you,79ldP0lRJABss2gUdH346e,56,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.625,0.129,-13.824,0.0343,0.897,0.0,0.0856,0.496,79.979,156964,4
Jin,Another Level,6L4VgCOiyt8MzYfH4llkQg,56,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.548,0.577,-4.877,0.0284,0.159,0.0,0.0642,0.348,80.036,162834,4
Chappell Roan,"Good Luck, Babe!",0WbMK4wrZ1wFSty9F7FCgu,94,7GlBOeep6PqTfFi59PTUUN,88,['indie pop'],3982919,0.7,0.582,-5.96,0.0356,0.0502,0.0,0.0881,0.785,116.712,218424,4
PLAVE,We don't stop - Inst.,4jdlmdxikDrQc4YNhkRccv,26,0k2zyzGq6HX383VlMBOvRG,62,['5th gen k-pop'],199300,0.453,0.822,-5.892,0.0397,0.000757,0.909,0.272,0.837,180.076,192163,4
Jin,Falling,5oSUmLelhXItguqPQ0Qn2b,57,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.662,0.708,-4.626,0.0338,0.038,0.00023,0.0483,0.607,127.988,178839,4
LISA,New Woman (feat. ROSALÍA),7ov3TDp5D00Rnu5R1viX4w,85,5L1lO4eRHmJ7a0Q6csE5cT,83,['k-pop'],9652514,0.477,0.854,-4.715,0.275,0.0858,0.0,0.065,0.314,140.515,179790,5
Jin,I will come to you,5s7flUAYsDmcUWtHsMCihv,57,5vV3bFXnN6D6N3Nj4xRvaV,85,['k-pop'],8584335,0.625,0.129,-13.824,0.0343,0.897,0.0,0.0856,0.496,79.979,156964,4
NewJeans,Right Now,58Q3FZFs1YXPpliWQB5kXB,70,6HvZYsbFfjnjFrWF950C9d,82,"['k-pop', 'k-pop girl group']",9581949,0.67,0.802,-6.555,0.0468,0.123,0.00478,0.121,0.551,171.977,160413,4
LE SSERAFIM,1-800-hot-n-fun,7vjfnsnDXZGK4PSq54ISjc,75,4SpbR6yFEvexJuaBpgAU5p,81,['k-pop girl group'],6109988,0.752,0.892,-3.1,0.108,0.0786,0.0,0.158,0.88,135.953,173431,4
Crush,Love You With All My Heart,0UaaFmF3xUwMjnuAHBq7qL,69,6aLdhHUqgdKE86xbtNmY8g,65,"['k-pop', 'korean r&b']",1253786,0.46,0.326,-8.226,0.0304,0.763,0.0,0.0874,0.214,134.049,244187,4
ECLIPSE,Sudden Shower,1OhIn0L6iofnk5bjalWfHq,70,5Nw7qx3NoHzpw59WYcJTve,60,[],262289,0.469,0.506,-6.283,0.0291,0.587,0.0,0.102,0.217,133.403,233031,4
Fuerza Regida,NEL,5AH31dDNgxCMGDdxubNNn4,88,0ys2OFYzWYB5hRDLCsBqxt,91,"['corrido', 'corridos tumbados', 'sad sierreno', 'sierreno']",12551411,0.69,0.482,-6.335,0.2,0.523,0.0004,0.0728,0.356,100.029,149074,4
Sabrina Carpenter,Taste,5G2f63n7IPVPPjfNIGih7Q,93,74KM79TiuVKeVCqs8QtB0B,94,['pop'],15277523,0.674,0.907,-4.086,0.064,0.101,0.0,0.297,0.721,112.964,157280,4
TAEYEON,Letter To Myself,1Uxr0oBXAZRuLkAz27TkLc,65,3qNVuliS40BLgXGxhdBdqu,69,['k-pop'],2972527,0.57,0.665,-2.89,0.0399,0.0378,0.0,0.0798,0.213,153.07,184061,4
LEE SEUNG YOON,POKZOOK TIME,0nRalC3ENoAYEM1kTO7JAz,46,6z4R3mCiiIiLgpicseyNkV,53,['korean singer-songwriter'],21992,0.603,0.789,-3.565,0.104,0.00128,0.0,0.14,0.557,120.06,198160,4
JAESSBEE,Every Moment With You,04HGddGSz9qgxiFJkR7oMy,51,17RX24onuwf8gksn9Xa8hq,37,[],930,0.709,0.937,-3.577,0.0632,0.0581,0.0,0.0291,0.697,109.925,172280,4
The Weeknd,Timeless (with Playboi Carti),1Es7AUAhQvapIcoh3qMKDL,92,1Xyo4u8uXC1ZmMpatF05PJ,96,"['canadian contemporary r&b', 'canadian pop', 'pop']",94880636,0.769,0.722,-5.485,0.0507,0.0584,2.56e-06,0.111,0.57,119.973,256000,4
Jimin,Who (Acoustic Remix),2YKecnWyzkGEDTyNaKBG2H,68,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.676,0.425,-6.397,0.0278,0.545,0.0,0.117,0.453,110.051,184076,4
tripleS,Girls Never Die,0Ol7uhYjodbXAKKarXdn6r,45,5Z71xE9prhpHrqL5thVMyK,62,['k-pop girl group'],489500,0.667,0.912,-2.704,0.104,0.154,0.0,0.351,0.675,95.031,187920,4
KISS OF LIFE,Midas Touch,0vaxYDAuAO1nPolC6bQp7V,73,4TEK9tIkcoxib4GxT3O4ky,76,"['5th gen k-pop', 'k-pop girl group']",1536088,0.796,0.9,-3.049,0.052,0.0513,0.0,0.118,0.854,118.969,162880,4
Jimin,Who (Rock Remix),2x9lpe6UIHNqLf8fB8qpb7,68,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.65,0.806,-3.546,0.0333,0.018,0.0,0.0889,0.755,115.986,171995,4
MINHO,CALL BACK,3iNi1rYa9FCDKSjA7cMBbN,60,08uRwDeNv1d7FSwlOUZdSn,54,['k-pop'],220857,0.709,0.803,-4.632,0.0429,0.0134,1.67e-05,0.0998,0.754,100.037,198373,4
j-hope,NEURON (with Gaeko & YOON MIRAE),11sirgYaEutV40tkvgpHN6,77,0b1sIQumIAsNbqAoIClSpy,73,"['k-pop', 'k-rap']",18122551,0.669,0.9,-4.207,0.253,0.0812,0.0,0.227,0.699,93.902,273290,4
JHAYCO,Passoa,1NKUaH2zobKBC8LIcUH0p0,77,6nVcHLIgY5pE2YCl8ubca1,84,"['reggaeton', 'trap latino', 'urbano latino']",8227759,0.864,0.523,-5.375,0.0614,0.266,0.0,0.133,0.729,103.003,309280,4
ILLIT,I'll Like You,2v7aUMUc1kerJyaRmIx9zd,70,36cgvBn0aadzOijnjjwqMN,76,['5th gen k-pop'],1766997,0.685,0.78,-5.451,0.0503,0.0939,0.000115,0.0897,0.863,129.988,127685,4
aespa,Supernova,18nZWRpJIHzgb1SQr4ncwb,65,6YVMFz59CuY7ngCxTxjpxE,83,['k-pop girl group'],7122044,0.745,0.747,-4.278,0.0815,0.0073,1.69e-06,0.0738,0.363,120.073,178880,4
JD1,ERROR 405,5YHnyxTGXKxzIFAeVab8rt,45,6y0LC7jdOFxVUG164nXZoI,42,['5th gen k-pop'],3812,0.698,0.956,-2.868,0.085,0.0155,5.46e-06,0.302,0.652,118.02,168293,4
BOYNEXTDOOR,"Earth, Wind & Fire",0Tq7v8YAmwdnAYBwyR1pZ4,67,4hnHLgMSOiqERWBL4jINP1,69,['5th gen k-pop'],983508,0.664,0.888,-3.277,0.0902,0.0208,0.0,0.0623,0.617,153.089,179040,4
LE SSERAFIM,Pierrot,411fZBnpfU4eIDIZmDKswx,68,4SpbR6yFEvexJuaBpgAU5p,81,['k-pop girl group'],6109988,0.8,0.885,-3.178,0.117,0.342,0.00677,0.0725,0.853,153.99,170316,4
Jimin,Smeraldo Garden Marching Band (feat. Loco),7yODD9DKQIllpZ5eioLZRY,61,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.79,0.915,-2.251,0.146,0.0366,0.0,0.0785,0.726,97.47,182841,4
Linkin Park,Heavy Is the Crown,3fgehc497TFqKH1zBL2YNK,86,6XyY86QOPPrYVGvF9ch6wz,93,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",27712063,0.571,0.928,-3.725,0.0453,0.00932,0.0,0.297,0.489,127.939,167012,4
Jimin,Who (Instrumental),6t7t37Bex3DV4ADqAwUmwa,67,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.761,0.588,-5.989,0.0477,0.00279,0.664,0.131,0.762,116.016,170888,4
Jimin,Smeraldo Garden Marching Band (feat. Loco),0KsBlpW6csX9YBVckbTDZh,61,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.79,0.915,-2.251,0.146,0.0366,0.0,0.0785,0.726,97.47,182841,4
KATSEYE,Touch (ft. YEONJUN of TOMORROW X TOGETHER),1oWmHuN8mCBvjjxZfWRIs5,45,3c0gDdb9lhnHGFtP4prQpn,75,['5th gen k-pop'],747802,0.74,0.889,-2.824,0.0735,0.406,0.0,0.128,0.802,167.016,129883,4
FIFTY FIFTY,Gravity,0WB00P7RnB46lQVjIDhYiV,58,4GJ6xDCF5jaUqD6avOuQT6,69,['k-pop girl group'],1755645,0.548,0.794,-5.34,0.0775,0.0233,4.3e-06,0.208,0.679,165.043,177090,4
BAEKHYUN,Pineapple Slice,13U2hhhgeN57hffBCuaUcw,65,4ufh0WuMZh6y4Dmdnklvdl,66,['k-pop'],2744536,0.626,0.758,-4.691,0.0752,0.0517,0.0,0.101,0.542,98.926,195947,4
Jimin,Who (Beautiful Mind Remix),1GDjQlek7EFZ3qTyySTSAF,67,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.651,0.851,-2.48,0.0508,0.0458,0.0,0.199,0.616,110.005,177954,4
BL8M,Blink Gone (VIVINOS - ALNST Original Soundtrack Part.8),4iHYQwgtrY26p2uQG8Nstr,75,3oOA09qR93zgp61ALkHIJJ,64,[],44700,0.652,0.746,-3.085,0.179,0.0217,0.0,0.0907,0.693,124.948,188992,4
Jimin,Who (Funky Remix),6E9BsGMop0G1jrpQNzugXv,67,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.659,0.751,-5.461,0.0337,0.0198,0.0,0.182,0.802,115.951,188498,4
LE SSERAFIM,Smart,4lR8sYGMGZPvthF2yUfo7T,71,4SpbR6yFEvexJuaBpgAU5p,81,['k-pop girl group'],6109988,0.799,0.675,-5.474,0.0465,0.115,0.0,0.0833,0.594,113.076,166384,4
Davido,Awuke,6e0YUaVAfDxUabmybOjguy,77,0Y3agQaa6g2r0YmHPOO9rh,75,"['afrobeats', 'afropop', 'azontobeats', 'ghanaian hip hop', 'nigerian pop']",6024463,0.749,0.792,-4.621,0.0402,0.308,1.63e-05,0.0712,0.903,113.981,172632,4
Jimin,Who (Shibuyakei Remix),1PNdJibg1adHD1pTpYBfGc,67,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.638,0.862,-4.712,0.0362,0.0347,0.000101,0.258,0.59,119.986,166809,4
TAEMIN,Sexy In The Air,3wluV5HGCW1Dq1CYsjIdLu,58,13rF01aOogvnkuQXOlgTW8,64,['k-pop'],3045794,0.477,0.833,-2.769,0.136,0.0214,0.0,0.28,0.531,100.024,194800,4
FIFTY FIFTY,SOS,3X76Lal4GwBFqriHz1FbLU,68,4GJ6xDCF5jaUqD6avOuQT6,69,['k-pop girl group'],1755645,0.795,0.778,-5.032,0.0304,0.0852,0.00101,0.153,0.816,124.017,187507,4
BABYMONSTER,CLIK CLAK,0Rq9lIn9fl4wiW9Tg72ifr,75,1SIocsqdEefUTE6XKGUiVS,79,['5th gen k-pop'],2977242,0.944,0.593,-6.956,0.124,0.0142,8.39e-05,0.0401,0.417,135.01,169073,4
Sabrina Carpenter,Espresso,2qSkIjg1o9h3YT9RAgYN75,90,74KM79TiuVKeVCqs8QtB0B,94,['pop'],15277523,0.701,0.76,-5.478,0.0285,0.107,6.54e-05,0.185,0.69,103.969,175459,4
aespa,Live My Life,1x1oCGsFUDViOvcISuoKW0,61,6YVMFz59CuY7ngCxTxjpxE,83,['k-pop girl group'],7122044,0.686,0.88,-3.458,0.0378,0.207,1.83e-06,0.079,0.802,136.992,159133,4
"Tyler, The Creator",St. Chroma (feat. Daniel Caesar),1QoyuMHNBe7lg3YW4Qtll4,90,4V8LLVI7PbaPR0K2TGSxFF,95,"['hip hop', 'rap']",17873698,0.576,0.884,-5.058,0.555,0.357,0.0,0.368,0.373,150.45,197020,4
Roy Kim,If You Ask Me What Love Is,5zsMOF3yWT4U1Vw5eaMQFH,50,3ErHVJMsxTq2lLSmnONBm9,52,['korean pop'],310656,0.372,0.524,-4.431,0.0316,0.586,0.0,0.143,0.368,130.39,223040,4
ENHYPEN,No Doubt,44hqFxUWsADWewEJELnncj,78,5t5FqBwTcgKTaWmfEbwQY9,82,"['anime', 'k-pop boy group']",10372495,0.837,0.456,-7.07,0.0791,0.11,0.0,0.0553,0.521,130.03,167220,4
ILLIT,IYKYK (If You Know You Know),31UtyhPu6vu9LJBzoygDiQ,68,36cgvBn0aadzOijnjjwqMN,76,['5th gen k-pop'],1766997,0.848,0.729,-4.354,0.0826,0.0593,2.04e-05,0.313,0.783,127.98,144095,4
IVE,HEYA,6JjydtOl3rysvM2prpCBaf,44,6RHTUrRF63xao58xh9FXYJ,74,['k-pop girl group'],4804227,0.703,0.831,-3.469,0.0542,0.036,1.46e-06,0.216,0.646,91.967,189680,4
Jimin,Rebirth (Intro),1ZtkxrnxZB6r8nIiHwqaUn,61,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.372,0.567,-4.211,0.0361,0.142,0.0,0.0871,0.0928,172.024,144624,4
KISS OF LIFE,Get Loud,7zi7dD55ORKCGEjDNwSa1n,70,4TEK9tIkcoxib4GxT3O4ky,76,"['5th gen k-pop', 'k-pop girl group']",1536088,0.845,0.829,-4.505,0.104,0.0799,0.0,0.0592,0.879,110.02,169973,4
JD1,who Am I,0lIobGGOYGgLdkQ5DurIbr,44,6y0LC7jdOFxVUG164nXZoI,42,['5th gen k-pop'],3812,0.835,0.821,-4.614,0.12,0.0659,0.0,0.046,0.847,119.982,177080,4
JD1,Be Responsible,7wpfspMCgvO6Y0djCN6MJr,44,6y0LC7jdOFxVUG164nXZoI,42,['5th gen k-pop'],3812,0.707,0.866,-4.087,0.0468,0.0394,0.0,0.229,0.888,124.902,179107,4
Jimin,Rebirth (Intro),12YODvwEH9NPutL8OhObfD,61,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.372,0.567,-4.211,0.0361,0.142,0.0,0.0871,0.0928,172.024,144624,4
aespa,Kill It,7dYEUpcXJLDcI22m0dgmnH,62,6YVMFz59CuY7ngCxTxjpxE,83,['k-pop girl group'],7122044,0.486,0.91,-3.291,0.116,0.026,0.0,0.189,0.677,109.882,199627,5
aespa,Flowers,4u9cOL7R5OjAmlWkeEFXzf,61,6YVMFz59CuY7ngCxTxjpxE,83,['k-pop girl group'],7122044,0.59,0.738,-5.069,0.0435,0.367,0.0,0.145,0.342,140.043,190733,4
IU,Love wins all,0djkJ3iAARXRCbfbwwVc3o,68,3HqSLMAZ3g3d5poNaI7GOU,71,"['k-pop', 'pop']",8897106,0.496,0.447,-5.878,0.0317,0.82,0.0,0.098,0.315,101.132,271080,4
"Tyler, The Creator","Darling, I (feat. Teezo Touchdown)",0VaeksJaXy5R1nvcTMh3Xk,87,4V8LLVI7PbaPR0K2TGSxFF,95,"['hip hop', 'rap']",17873698,0.373,0.818,-3.19,0.102,0.36,0.0,0.434,0.361,97.571,253834,4
(G)I-DLE,Klaxon,32Zr1pnXLBLzj34RynRYpz,55,2AfmfGFbe0A0WsTYm0SDTx,75,['k-pop girl group'],9957033,0.891,0.888,-3.409,0.185,0.13,0.0,0.31,0.801,119.989,175107,4
Red Velvet,Cosmic,4s2MSGZJE1NVmzWkxXB6Qa,59,1z4g3DjTBBZKhvAroFlhOM,72,"['k-pop', 'k-pop girl group']",9299960,0.72,0.568,-4.483,0.051,0.0323,0.0,0.164,0.634,105.964,225865,4
Jimin,Slow Dance (feat. Sofia Carson),5nyhz1bxLCiBBIAIcBgiEP,63,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.68,0.719,-6.078,0.0708,0.132,0.0,0.0295,0.8,87.016,188400,4
Jimin,Slow Dance (feat. Sofia Carson),5XvFNFNsgvmwsWk1T7BfRj,62,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.68,0.719,-6.078,0.0707,0.132,0.0,0.0295,0.801,87.016,188400,4
Billie Eilish,WILDFLOWER,3QaPy1KgI7nu9FJEQUgn6h,93,6qqNVTkY8uBg9cP3Jd7DAH,96,"['art pop', 'pop']",102653261,0.467,0.247,-12.002,0.0431,0.612,0.000271,0.17,0.126,148.101,261467,4
JD1,ERROR 405 (Japanese Ver.),7caogsVmhf1zJcLEsF4dmZ,44,6y0LC7jdOFxVUG164nXZoI,42,['5th gen k-pop'],3812,0.713,0.945,-2.996,0.121,0.0117,0.0,0.198,0.685,117.976,168307,4
AKASAKI,Bunny Girl,5skCbGGAnc7Ns18Figz54h,77,2VcWFvgGxVdma52qB5DSDw,66,[],125216,0.729,0.682,-8.726,0.0593,0.00174,0.0,0.197,0.683,159.932,217492,4
TOMORROW X TOGETHER,Deja Vu,3aAnwyBJY9OLNLqSgd4fZU,76,0ghlgldX5Dd6720Q3qFyQB,81,"['k-pop', 'k-pop boy group']",10759392,0.357,0.572,-5.339,0.069,0.0811,0.0,0.145,0.238,162.844,171428,4
Jimin,Who (Rock Remix),1MC8JLPV4fbvVBqvGSLoDf,68,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.65,0.806,-3.546,0.0333,0.018,0.0,0.0889,0.755,115.986,171995,4
BIBI,Derre,02mGPF4589DiiSdoH0pu1d,61,6UbmqUEgjLA6jAcXwbM1Z9,67,"['k-pop', 'korean r&b']",1625239,0.84,0.678,-6.589,0.048,0.0445,0.000388,0.341,0.558,124.964,156474,4
BOYNEXTDOOR,Dangerous,0OaHZgVm77zLQNR3kwFf6n,66,4hnHLgMSOiqERWBL4jINP1,69,['5th gen k-pop'],983508,0.908,0.715,-4.448,0.0991,0.0144,0.0,0.0421,0.618,109.98,143773,4
Jimin,Closer Than This,6OIVG9TFJnqOec4G5rD8pW,59,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.716,0.531,-6.051,0.0367,0.391,0.0,0.0691,0.431,87.984,223302,4
Addison Rae,Diet Pepsi,6MzofobZt2dm0Kf1hTThFz,88,4gvjmrtzydbMpyJaXUtwvP,76,['social media pop'],499549,0.669,0.561,-6.538,0.0411,0.495,0.00962,0.0954,0.841,150.069,169698,4
TAEYEON,Blue Eyes,3FBfDRGZIhwoYnrm7n0GA7,58,3qNVuliS40BLgXGxhdBdqu,69,['k-pop'],2972527,0.491,0.855,-5.251,0.161,0.177,0.0,0.275,0.515,156.703,181822,4
TAEYEON,Hot Mess,1905x5T3TtMOofjc5gokcJ,58,3qNVuliS40BLgXGxhdBdqu,69,['k-pop'],2972527,0.707,0.568,-4.425,0.05,0.171,0.0,0.273,0.563,145.125,148736,4
BABYMONSTER,LIKE THAT,7GDgpad2BQVuDUzaxHFakc,75,1SIocsqdEefUTE6XKGUiVS,79,['5th gen k-pop'],2977242,0.871,0.5,-8.675,0.103,0.32,3.49e-06,0.0672,0.76,101.959,168359,4
Kendrick Lamar,Not Like Us,6AI3ezQ4o3HUoP6Dhudph3,88,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.898,0.472,-7.001,0.0776,0.0107,0.0,0.141,0.214,101.061,274192,4
Jimin,Who (Acoustic Remix),10I5rhhFoWZDIN3kEc6Dbo,67,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.676,0.425,-6.397,0.0278,0.545,0.0,0.117,0.453,110.051,184076,4
JD1,I Like That,4VrBwIRElcmaiwwSYx9ksk,45,6y0LC7jdOFxVUG164nXZoI,42,['5th gen k-pop'],3812,0.665,0.892,-4.144,0.0654,0.216,0.0,0.363,0.708,114.952,201720,4
Sabrina Carpenter,Bed Chem,1UHS8Rf6h5Ar3CDWRd3wjF,90,74KM79TiuVKeVCqs8QtB0B,94,['pop'],15277523,0.739,0.727,-5.968,0.0426,0.0678,0.0,0.104,0.676,94.99,171870,4
TAEYEON,Blur,6h2rdCqiqXWHxrr41DjxpG,59,3qNVuliS40BLgXGxhdBdqu,69,['k-pop'],2972527,0.775,0.667,-4.503,0.0346,0.0841,0.0,0.15,0.678,125.036,195214,4
NCT DREAM,Flying Kiss,0roOXRDmPDV7tdWyTjPAJe,65,1gBUSTR3TyDdTVFIaQnc02,77,['k-pop boy group'],7979031,0.435,0.745,-5.436,0.0737,0.138,1.29e-06,0.258,0.515,100.165,199280,4
Jimin,Interlude : Showtime,12HctF6VyD118g7eXtWLBo,61,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.786,0.836,-5.839,0.0633,0.558,0.444,0.684,0.921,92.002,78492,4
HAON,Skrr (feat. GISELLE),21IVUjbu1ms4ZISGt74NCy,56,2krUNMgFZYm5s4Nn0g91W9,54,['k-rap'],157976,0.92,0.316,-8.019,0.0623,0.609,0.0005,0.0835,0.507,115.989,219200,3
Hwang Karam,I`m Firefly,27QLNrvWbFcwOYr8RpOpxg,45,61jr8e2uLQusD1PLqTKqQc,33,['k-pop ballad'],849,0.442,0.398,-3.769,0.0298,0.781,0.0,0.146,0.418,146.881,215433,4
Kocchi no Kento,Hai Yorokonde,6woV8uWxn7rcLZxJKYruS1,71,3qQKrWwcqJlE4OS4e1ox7x,64,[],101229,0.784,0.682,-11.627,0.0692,0.0763,0.000101,0.317,0.826,147.054,161633,4
JAEHYUN,Unconditional,4j0W96NZvBFqwIyhCb9uGX,72,0qQI2kmsvSe2ex9k94T5vu,68,[],940449,0.768,0.729,-7.088,0.286,0.0301,0.0,0.0612,0.714,137.884,184000,4
TAEYEON,Disaster,154owc59jq3USSwpPISBct,58,3qNVuliS40BLgXGxhdBdqu,69,['k-pop'],2972527,0.592,0.751,-4.025,0.0759,0.0105,0.0,0.111,0.548,150.005,193103,4
TAEYEON,Strangers,66lXg9vH9KgEqUilPn5Tu2,57,3qNVuliS40BLgXGxhdBdqu,69,['k-pop'],2972527,0.643,0.732,-3.742,0.192,0.307,1.13e-06,0.102,0.362,88.018,170306,4
aespa,"Flights, Not Feelings",1aRyIsgzfUdSGAGz8zgFR2,60,6YVMFz59CuY7ngCxTxjpxE,83,['k-pop girl group'],7122044,0.631,0.671,-5.024,0.0499,0.0588,7.8e-06,0.161,0.618,92.04,181667,4
Kendrick Lamar,luther (with sza),45J4avUb9Ni0bnETYaYFVJ,83,2YZyLoL8N0Wb9xBt1NhZWg,94,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",34489211,0.707,0.575,-7.546,0.125,0.251,0.0,0.248,0.576,138.008,177599,4
Playboi Carti,ALL RED,2cZOYofOX4d6g0OXxkaIjA,81,699OTQXzgjhIYAHMy9RyPD,90,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']",12318296,0.76,0.663,-4.763,0.0551,0.109,0.0,0.305,0.209,143.082,148053,4
RIIZE,Love 119,0lUtQTBt2ydznYzuAeYFrZ,58,2jOm3cYujQx6o1dxuiuqaX,68,['5th gen k-pop'],1011081,0.752,0.75,-4.666,0.0468,0.447,0.0,0.288,0.419,98.524,173489,4
aespa,Spark - WINTER Solo,2xoA126GEgFhrYzRaTH7E4,69,6YVMFz59CuY7ngCxTxjpxE,83,['k-pop girl group'],7122044,0.503,0.951,-3.493,0.0825,0.0243,0.0102,0.203,0.0918,126.038,200680,4
Jimin,Who (Shibuyakei Remix),1ySWoGgrduSzvtJ3PUzO41,66,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.638,0.862,-4.712,0.0361,0.0347,0.000101,0.258,0.596,119.986,166809,4
Henry Freitas,Imã de Problema,7HrDxxY2b7vOKxJHtqdXN6,79,6wduHvHCH5QZtWs6ULilDM,72,['forro'],810215,0.838,0.858,-2.417,0.0439,0.443,0.0,0.105,0.959,135.958,137293,4
Jimin,Interlude : Showtime,3vKBoDN6DGrxMRDBOe5bQa,61,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.786,0.836,-5.839,0.0633,0.558,0.444,0.684,0.921,92.002,78492,4
Megan Thee Stallion,Neva Play (feat. RM of BTS),2ZqTbIID9vFPTXaGyzbb4q,79,181bsRPaVXVlUKXrxwZfHK,83,"['houston rap', 'pop', 'rap', 'trap queen']",9949454,0.826,0.756,-4.984,0.256,0.0203,0.0,0.0915,0.794,160.01,157173,4
ONEW,Beat Drum,6bdA8NPhCKyS38Zsg2xui9,52,7sZ5ipSoboWdqXkdj6AXHo,51,['k-pop'],449504,0.849,0.856,-3.905,0.0592,0.247,0.0,0.069,0.96,108.027,141040,4
(G)I-DLE,Fate,5kt0nWRnFWEeBUyLWSYnkd,52,2AfmfGFbe0A0WsTYm0SDTx,75,['k-pop girl group'],9957033,0.873,0.731,-4.859,0.0998,0.225,0.0,0.374,0.831,114.941,161547,4
Kenshi Yonezu,Azalea,7kJBYHytiARJlRygfg5VCn,65,1snhtMLeb2DYoMOcVbb8iB,75,"['anime', 'j-pop']",6368947,0.682,0.656,-9.558,0.0484,0.401,3.75e-06,0.104,0.539,107.984,208294,4
Luan Santana,CERTEZA - Ao Vivo,6Qc9EMIMMBGSJUsyKZYOoR,78,3qvcCP2J0fWi0m0uQDUf6r,79,"['arrocha', 'sertanejo', 'sertanejo universitario']",8267589,0.584,0.74,-6.711,0.0336,0.311,0.0,0.41,0.411,117.945,188488,4
aespa,Dopamine - GISELLE Solo,6pIuPm3u7QgUFAX1V0D9wY,70,6YVMFz59CuY7ngCxTxjpxE,83,['k-pop girl group'],7122044,0.609,0.619,-6.515,0.054,0.00668,0.0,0.0659,0.113,141.957,194093,4
Lady Gaga,Disease,19KlZwqlT3fguP2BeHF1Q1,86,1HY2Jd0NmPuamShAr6KMms,92,"['art pop', 'dance pop', 'pop']",32915877,0.562,0.917,-2.768,0.117,0.0513,0.0,0.488,0.501,100.987,229997,4
LUCY,The knight who can't die and the silk cradle,7liPa1ogr6uKLBBfuKuCJh,46,4eh2JeBpQaScfHKKXZh5vO,52,['korean superband'],293739,0.388,0.881,-4.202,0.11,0.000864,0.0,0.387,0.495,165.185,248613,4
aespa,Bored! - NINGNING Solo,44qlcokPO2RjD8791ohJFR,68,6YVMFz59CuY7ngCxTxjpxE,83,['k-pop girl group'],7122044,0.69,0.807,-3.282,0.128,0.453,0.0,0.12,0.809,155.99,171160,4
NCT DREAM,i hate fruits,3DZFp5k5QwQXyIpV8bNXzO,64,1gBUSTR3TyDdTVFIaQnc02,77,['k-pop boy group'],7979031,0.669,0.672,-5.439,0.15,0.124,0.0,0.127,0.547,77.074,184587,4
NCT WISH,WISH - Korean Version,1Yb4Wl4xXGffDPHAoYzqLb,46,4FqmqIspLaUGtxAFFLsZxc,59,['5th gen k-pop'],293017,0.694,0.911,-2.742,0.0659,0.00987,0.0,0.343,0.698,99.057,185547,4
Jimin,Who (Beautiful Mind Remix),2isRbZIIU4PqPrECffn7QO,66,1oSPZhvZMIrWW5I41kPkkY,88,['k-pop'],9730251,0.651,0.851,-2.48,0.0508,0.0458,0.0,0.199,0.618,110.005,177954,4
KEY,Pleasure Shop,2022n4pxaEaDC2YvzVl1w7,56,6XXKPxRX2WWPPtfodzpc2v,55,['k-pop'],678700,0.723,0.811,-4.039,0.0983,0.0334,0.0,0.361,0.326,121.01,182280,4
